"Оператор (филиал)";"Время начала действия базовой станции";"Время конца действия базовой станции";"Адрес расположения (неструктурированный)";"Идентификаторы сектора";"Параметры антенной системы";"Тип сети";"Координаты - широта";"Координаты - долгота";"Координаты - тип проекции";"Тип местности";"Ид.БС";"Ид.сектора";"LAC";"CELL (сектор)";"Телеф. ид. соты";"Азимут, гр.";"Ширина растра, гр.";"Угол наклона";"Мощность, Вт";"Частота излучения";"Высота подвеса, м";"Коэффициент усиления(Дб)";"Поляризация";"Тип расположения БС";"Ширина диаграммы по вертикали (в градусах)";"Поколение";"Номер контроллера БС";"Код БС (BCC + NCC)";"Тип БС соты";"Класс излучения";"Наименование БС";"Десятичный номер канала";"Нижняя частота";"Верхняя частота";"Уровень боковых лепестков";"CELL (WiFi/WiMax)";"MAC-адреса сектора"
"216";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Новосибирская обл., Новосибирск г., Никитина ул., дом 155,  ";"0";"0";"2";"55.0293";"82.9843";"0";"";"";"";"41124";"38818";"";"180";"64";"0";"43";"2100";"24";"17";"";"1";"8";"1";"0";"0";"0";"";"RNC4NSK";"45448";"";"";"";"";""
"216";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Новосибирская обл., Доволенский р-н., Согорное с., АМС ОАО Вымпелком";"0";"0";"2";"54.2969";"79.942";"0";"";"";"";"41141";"38994";"";"15";"67";"1";"43";"2100";"75";"18";"";"1";"6";"1";"0";"0";"0";"";"RNC6NSK";"46469";"";"";"";"";""
"216";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Новосибирская обл., Новосибирский р-н., Кудряшовский дп., Береговая ул., дом 56,  ";"0";"0";"2";"55.0855";"82.7784";"0";"";"";"";"15401";"28234";"";"125";"63";"0";"43";"2100";"26";"18";"";"1";"6";"1";"0";"0";"0";"";"RNC4NSK";"44803";"";"";"";"";""
"216";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Новосибирская обл., Новосибирск г., Кропоткина ул., дом 120, 3 строение";"0";"0";"2";"55.056";"82.9316";"0";"";"";"";"41129";"28419";"";"280";"64";"0";"43";"2100";"12";"17";"";"1";"8";"1";"0";"0";"0";"";"RNC4NSK";"41071";"";"";"";"";""
"216";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Новосибирская обл., Краснозерский р-н., Краснозерское рп., Октябрьская ул., дом 27,  , АМС ОАО МТС";"0";"0";"2";"53.981";"79.2435";"0";"";"";"";"41141";"5588";"";"180";"60";"0";"43";"2100";"37";"16";"";"1";"9";"1";"0";"0";"0";"";"RNC6NSK";"46454";"";"";"";"";""
"216";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Новосибирская обл., Барабинский р-н., Кожевниково с., АМС ОАО Вымпелком";"0";"0";"2";"55.0093";"78.244";"0";"";"";"";"41141";"38824";"";"30";"67";"1";"43";"2100";"75";"18";"";"1";"6";"1";"0";"0";"0";"";"RNC6NSK";"46402";"";"";"";"";""
"216";"2020-11-22 02:28:34";"2021-11-04 02:26:29";"Россия, Новосибирская обл., Новосибирск г., Никитина ул., дом 162,  ";"0";"0";"0";"55.0306";"82.9925";"0";"";"";"";"41124";"48327";"";"240";"68";"1";"43";"900";"29";"16";"";"1";"11";"0";"0";"61";"0";"";"BSC6NSK";"36_FB_8";"";"";"";"";""
"216";"2021-11-04 02:26:30";"2021-11-27 02:32:42";"Россия, Новосибирская обл., Новосибирск г., Никитина ул., дом 162,  ";"0";"0";"0";"55.0306";"82.9925";"0";"";"";"";"41124";"48327";"";"240";"68";"1";"43";"900";"29";"16";"";"1";"11";"0";"0";"56";"0";"";"BSC6NSK";"30_FB_8";"";"";"";"";""
"216";"2021-11-04 02:26:30";"2021-11-27 02:32:42";"Россия, Новосибирская обл., Новосибирск г., Станционная ул., дом 4,  ";"0";"0";"0";"55.0044";"82.8717";"0";"";"";"";"15401";"48357";"";"230";"68";"6";"41";"900";"37";"16";"";"1";"11";"0";"0";"52";"0";"";"BSC7NSK";"29_FB_8";"";"";"";"";""
"202";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Алтайский край., Новоалтайск г., Прудская ул., дом 9,  , ПУ-44";"0";"0";"2";"53.4219";"83.9367";"0";"";"";"";"42256";"18259";"";"290";"65";"0";"43";"2100";"18";"17";"";"1";"7";"1";"44605";"0";"0";"";"RNC4BAR";"44670";"";"";"";"";""
"202";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Алтайский край., Бурлинский р-н., Бурла с., элеватор";"0";"0";"2";"53.3269";"78.3313";"0";"";"";"";"42001";"18388";"";"235";"63";"0";"43";"2100";"69";"18";"";"1";"7";"1";"622";"0";"0";"";"RNC6BAR";"43623";"";"";"";"";""
"202";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Алтайский край., Первомайский р-н., Сибирский п., ПС-500 кВ ""Барнаульская""";"0";"0";"2";"53.58747";"83.76452";"0";"";"";"";"42001";"8128";"";"205";"66";"0";"43";"2100";"30";"18";"";"1";"6";"1";"622";"0";"0";"";"RNC6BAR";"44647";"";"";"";"";""
"211";"2021-11-27 02:32:43";"2021-11-29 02:25:27";"Россия, Красноярский край., Мотыгинский р-н., Мотыгино рп., Шоссейная ул., дом 65,  , Башня РТПЦ";"0";"0";"0";"58.2021";"94.6616";"0";"";"";"";"41146";"51815";"";"0";"65";"0";"47";"900";"23";"17";"";"1";"9";"0";"0";"70";"0";"";"NO NAME";"45_FB_8";"";"";"";"";""
"211";"2021-11-29 02:25:28";"2021-12-17 02:25:39";"Россия, Красноярский край., Мотыгинский р-н., Мотыгино рп., Шоссейная ул., дом 65,  , Башня РТПЦ";"0";"0";"0";"58.2021";"94.6616";"0";"";"";"";"41146";"51815";"";"0";"65";"0";"47";"900";"23";"17";"";"1";"9";"0";"0";"70";"0";"";"BSC08KY";"45_FB_8";"";"";"";"";""
"211";"2021-11-27 02:32:43";"2021-11-29 02:25:27";"Россия, Красноярский край., Дзержинский р-н., Дзержинское с., Урочище кошкиной горы. Башня РТПЦ";"0";"0";"0";"56.8534";"95.2389";"0";"";"";"";"41136";"51836";"";"200";"65";"0";"47";"900";"31";"17";"";"1";"9";"0";"0";"30";"0";"";"NO NAME";"39_FB_8";"";"";"";"";""
"211";"2021-11-27 02:32:43";"2021-11-29 02:25:27";"Россия, Красноярский край., Канский р-н., Ивановка д., Зеленая ул., д. 1/1, АМА ОАО Вымпелком";"0";"0";"0";"56.5503";"95.3853";"0";"";"";"";"41136";"51845";"";"145";"65";"0";"47";"900";"72";"17";"";"1";"9";"0";"0";"20";"0";"";"NO NAME";"33_FB_8";"";"";"";"";""
"211";"2021-11-27 02:32:43";"2021-11-29 02:25:27";"Россия, Красноярский край., Новоселовский р-н., Новоселово с., АМС ""РТПЦ""";"0";"0";"0";"55.0308";"90.9495";"0";"";"";"";"44153";"51875";"";"150";"65";"0";"47";"900";"24";"17";"";"1";"9";"0";"0";"22";"0";"";"NO NAME";"39_FB_8";"";"";"";"";""
"211";"2020-11-22 02:28:34";"2021-11-09 02:24:39";"Россия, Красноярский край., Тюхтетский р-н., Тюхтет с., Советская ул., д. 27а, АМС ОАО Вымпелком";"0";"0";"2";"56.5388";"89.3236";"0";"";"";"";"44153";"49974";"";"100";"64";"0";"43";"2100";"40";"18";"";"1";"6";"1";"0";"0";"0";"";"RNC4KRA";"46125";"";"";"";"";""
"211";"2021-12-06 02:26:15";"2021-12-08 02:22:53";"Россия, Красноярский край., Тюхтетский р-н., Тюхтет с., Советская ул., д. 27а, АМС ОАО Вымпелком";"0";"0";"2";"56.5388";"89.3236";"0";"";"";"";"44153";"49974";"";"100";"64";"0";"43";"2100";"40";"18";"";"1";"6";"1";"0";"0";"0";"";"RNC04KY";"46125";"";"";"";"";""
"211";"2021-11-29 02:25:28";"2021-12-17 02:25:39";"Россия, Красноярский край., Енисейский р-н., Енисейск-15 п";"0";"0";"0";"57.8732";"93.0478";"0";"";"";"";"41146";"51906";"";"335";"67";"2";"47";"900";"62";"16";"";"1";"9";"0";"0";"30";"0";"";"BSC08KY";"33_FB_8";"";"";"";"";""
"211";"2021-11-27 02:32:43";"2021-11-29 02:25:27";"Россия, Красноярский край., Большемуртинский р-н., Таловка с., АМС ОАО ""МТС""";"0";"0";"0";"57.15874";"93.17752";"0";"";"";"";"41146";"51886";"";"180";"65";"2";"47";"900";"62";"17";"";"1";"9";"0";"0";"43";"0";"";"NO NAME";"26_FB_8";"";"";"";"";""
"211";"2021-11-29 02:25:28";"2021-12-17 02:25:39";"Россия, Красноярский край., Большемуртинский р-н., Таловка с., АМС ОАО ""МТС""";"0";"0";"0";"57.15874";"93.17752";"0";"";"";"";"41146";"51886";"";"180";"65";"2";"47";"900";"62";"17";"";"1";"9";"0";"0";"43";"0";"";"BSC08KY";"26_FB_8";"";"";"";"";""
"211";"2021-11-27 02:32:43";"2021-11-29 02:25:27";"Россия, Красноярский край., Казачинский р-н., Пятково с., АМС ОАО ""МТС""";"0";"0";"0";"57.4133";"93.1881";"0";"";"";"";"41146";"51897";"";"210";"67";"4";"47";"900";"62";"16";"";"1";"9";"0";"0";"70";"0";"";"NO NAME";"31_FB_8";"";"";"";"";""
"211";"2021-11-29 02:25:28";"2021-12-17 02:25:39";"Россия, Красноярский край., Казачинский р-н., Пятково с., АМС ОАО ""МТС""";"0";"0";"0";"57.4133";"93.1881";"0";"";"";"";"41146";"51897";"";"210";"67";"4";"47";"900";"62";"16";"";"1";"9";"0";"0";"70";"0";"";"BSC08KY";"31_FB_8";"";"";"";"";""
"211";"2021-11-27 02:32:43";"2021-11-29 02:25:27";"Россия, Красноярский край., Енисейский р-н., Енисейск-15 п";"0";"0";"0";"57.8732";"93.0478";"0";"";"";"";"41146";"51906";"";"335";"67";"2";"47";"900";"62";"16";"";"1";"9";"0";"0";"30";"0";"";"NO NAME";"33_FB_8";"";"";"";"";""
"216";"2021-08-30 02:31:30";"2021-11-27 02:32:42";"Россия, Новосибирская обл., Ордынский р-н., Красный Яр с., АМС ОАО ""Вымпелком""";"0";"0";"2";"54.4617";"82.1594";"0";"";"";"";"41126";"38419";"";"280";"67";"2";"43";"2100";"72";"18";"";"1";"6";"1";"0";"0";"0";"";"RNC6NSK";"44480";"";"";"";"";""
"211";"2021-11-27 02:32:43";"2021-11-29 02:25:27";"Россия, Красноярский край., Енисейский р-н., Абалаково п., АМС ОАО МТС";"0";"0";"0";"58.10528";"92.66444";"0";"";"";"";"41146";"51917";"";"330";"68";"2";"46";"900";"70";"17";"";"1";"9";"0";"0";"16";"0";"";"NO NAME";"44_FB_8";"";"";"";"";""
"211";"2021-11-29 02:25:28";"2021-12-01 02:26:52";"Россия, Красноярский край., Енисейский р-н., Абалаково п., АМС ОАО МТС";"0";"0";"0";"58.10528";"92.66444";"0";"";"";"";"41146";"51917";"";"330";"68";"2";"46";"900";"70";"17";"";"1";"9";"0";"0";"16";"0";"";"BSC08KY";"44_FB_8";"";"";"";"";""
"211";"2021-12-01 02:26:53";"2021-12-17 02:25:39";"Россия, Красноярский край., Енисейский р-н., Абалаково п., АМС ОАО МТС";"0";"0";"0";"58.10528";"92.66444";"0";"";"";"";"41146";"51917";"";"330";"67";"2";"46";"900";"70";"17";"";"1";"9";"0";"0";"16";"0";"";"BSC08KY";"44_FB_8";"";"";"";"";""
"216";"2021-11-04 02:26:30";"2021-11-27 02:32:42";"Россия, Новосибирская обл., Новосибирский р-н., Кудряшовский дп., АМС ОАО ""Вымпелком"" в пределах причала хозфекальных стоков и инженерных коммуникаций ОАО ""Новосибирский речной порт"".";"0";"0";"0";"55.1224";"82.7858";"0";"";"";"";"15401";"54186";"";"255";"65";"2";"41";"900";"32";"17";"";"1";"9";"0";"0";"14";"0";"";"BSC7NSK";"45_FB_8";"";"";"";"";""
"216";"2021-11-04 02:26:30";"2021-11-27 02:32:42";"Россия, Новосибирская обл., Искитимский р-н., Бурмистрово д., АМС ОАО Мегафон";"0";"0";"0";"54.6254";"82.8242";"0";"";"";"";"41126";"54675";"";"10";"63";"0";"41";"900";"65";"16";"";"1";"11";"0";"0";"57";"0";"";"BSC7NSK";"34_FB_8";"";"";"";"";""
"216";"2021-11-04 02:26:30";"2021-11-27 02:32:42";"Россия, Новосибирская обл., Ордынский р-н., Нижнекаменка с., АМС ЗАО РЭС, Черепановские электросети";"0";"0";"0";"54.3101";"81.9085";"0";"";"";"";"41126";"54747";"";"340";"65";"1";"41";"900";"63";"17";"";"1";"9";"0";"0";"60";"0";"";"BSC7NSK";"29_FB_8";"";"";"";"";""
"216";"2021-11-04 02:26:30";"2021-11-27 02:32:42";"Россия, Новосибирская обл., Новосибирский р-н., Березовка с., АМС ОАО "" МТС""";"0";"0";"0";"54.9937";"83.3437";"0";"";"";"";"41142";"54756";"";"240";"59";"0";"41";"900";"41";"17";"";"1";"10";"0";"0";"7";"0";"";"BSC6NSK";"42_FB_8";"";"";"";"";""
"216";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Новосибирская обл., Обь г., аэропорт Толмачево ул., дом 27,  , Котельная №5, МУП Тепложилстрой";"0";"0";"2";"55.0003";"82.7083";"0";"";"";"";"15401";"4882";"";"210";"65";"2";"43";"2100";"45";"17";"";"1";"7";"1";"0";"0";"0";"";"RNC4NSK";"44879";"";"";"";"";""
"211";"2020-11-22 02:28:34";"2021-11-09 02:24:39";"Россия, Красноярский край., Назаровский р-н., Подсосное с., Школьная ул., дом 52,  , столб ОАО ВымпелКом";"0";"0";"2";"55.8375";"90.9972";"0";"";"";"";"44153";"11348";"";"120";"64";"2";"43";"2100";"30";"18";"";"1";"6";"1";"0";"0";"0";"";"RNC4KRA";"46144";"";"";"";"";""
"211";"2021-12-06 02:26:15";"2021-12-08 02:22:53";"Россия, Красноярский край., Назаровский р-н., Подсосное с., Школьная ул., дом 52,  , столб ОАО ВымпелКом";"0";"0";"2";"55.8375";"90.9972";"0";"";"";"";"44153";"11348";"";"120";"64";"0";"43";"2100";"30";"18";"";"1";"6";"1";"0";"0";"0";"";"RNC04KY";"46144";"";"";"";"";""
"216";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Новосибирская обл., Мошковский р-н., Станционно-Ояшинский рп., АМС ОАО МТС";"0";"0";"2";"55.4678";"83.8186";"0";"";"";"";"41128";"28079";"";"230";"66";"0";"43";"2100";"65";"18";"";"1";"6";"1";"0";"0";"0";"";"RNC6NSK";"46455";"";"";"";"";""
"211";"2020-11-22 02:28:34";"2021-11-09 02:24:39";"Россия, Красноярский край., Канск г., Муромская ул., дом 15,  ";"0";"0";"2";"56.2526";"95.6961";"0";"";"";"";"41136";"11794";"";"0";"64";"0";"43";"2100";"16";"17";"";"1";"9";"1";"44006";"0";"0";"";"RNC5KRA";"44191";"";"";"";"";""
"211";"2021-11-27 02:32:43";"2021-11-29 02:25:27";"Россия, Красноярский край., Красноярск г., Робеспьера ул., дом 2,  ";"0";"0";"0";"56.00581";"92.843";"0";"";"";"";"44010";"41045";"";"85";"65";"6";"43";"900";"43";"17";"";"1";"9";"0";"0";"36";"0";"";"NO NAME";"38_FB_8";"";"";"";"";""
"216";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Новосибирская обл., Новосибирск г., Твардовского ул., дом 3,  ";"0";"0";"2";"54.9282";"83.1305";"0";"";"";"";"41142";"28118";"";"125";"63";"2";"43";"2100";"26";"18";"";"1";"6";"1";"0";"0";"0";"";"RNC4NSK";"43428";"";"";"";"";""
"216";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Новосибирская обл., Новосибирск г., Давыдовского пер., дом 54,  ";"0";"0";"2";"55.05232";"83.012";"0";"";"";"";"41124";"5214";"";"90";"64";"0";"43";"2100";"30";"17";"";"1";"8";"1";"0";"0";"0";"";"RNC4NSK";"46463";"";"";"";"";""
"211";"2020-11-22 02:28:34";"2021-11-09 02:24:39";"Россия, Красноярский край., Назарово г., Горького ул., дом 6,  ";"0";"0";"2";"56.0518";"90.3242";"0";"";"";"";"44153";"11918";"";"160";"64";"0";"43";"2100";"15";"17";"";"1";"9";"1";"0";"0";"0";"";"RNC4KRA";"44161";"";"";"";"";""
"211";"2021-12-06 02:26:15";"2021-12-08 02:22:53";"Россия, Красноярский край., Назарово г., Горького ул., дом 6,  ";"0";"0";"2";"56.0518";"90.3242";"0";"";"";"";"44153";"11918";"";"160";"64";"0";"43";"2100";"15";"17";"";"1";"9";"1";"0";"0";"0";"";"RNC04KY";"44161";"";"";"";"";""
"216";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Новосибирская обл., Коченевский р-н., Речник п., АМС ОАО Вымпелком";"0";"0";"2";"54.8998";"82.5065";"0";"";"";"";"41141";"38974";"";"0";"66";"8";"42";"2100";"71";"18";"";"1";"6";"1";"0";"0";"0";"";"RNC6NSK";"43447";"";"";"";"";""
"216";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Новосибирская обл., Новосибирский р-н., Мочище дп., Мочищенская зона отдыха, Санаторий ЗСЖД, АМС ОАО ""Вымпелком""";"0";"0";"2";"55.1692";"82.8864";"0";"";"";"";"15402";"5549";"";"270";"64";"1";"43";"2100";"54";"18";"";"1";"7";"1";"0";"0";"0";"";"RNC6NSK";"45433";"";"";"";"";""
"202";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Алтайский край., Табунский р-н., Табуны с., Лермонтова ул., дом 52,  , мачта РТПЦ";"0";"0";"2";"52.76832";"78.79484";"0";"";"";"";"42001";"7669";"";"250";"60";"0";"43";"2100";"28";"17";"";"1";"6";"1";"622";"0";"0";"";"RNC6BAR";"45685";"";"";"";"";""
"217";"2021-02-15 02:21:10";"2022-01-04 02:27:14";"Россия, Омская обл., Крутинский р-н., Крутинка рп., АМС ОАО ""Вымпелком""";"0";"0";"2";"55.98817";"71.47465";"0";"";"";"";"41140";"3858";"";"110";"64";"2";"43";"2100";"73";"18";"";"1";"6";"1";"0";"0";"0";"";"RNC04OM";"44385";"";"";"";"";""
"211";"2020-11-22 02:28:34";"2021-11-09 02:24:39";"Россия, Красноярский край., Шарыповский р-н., Парная с., башня ОАО ""Вымпелком""";"0";"0";"2";"55.2855";"89.2225";"0";"";"";"";"44153";"49949";"";"180";"64";"0";"43";"2100";"75";"18";"";"1";"6";"1";"0";"0";"0";"";"RNC4KRA";"45147";"";"";"";"";""
"211";"2021-12-06 02:26:15";"2021-12-08 02:22:53";"Россия, Красноярский край., Шарыповский р-н., Парная с., башня ОАО ""Вымпелком""";"0";"0";"2";"55.2855";"89.2225";"0";"";"";"";"44153";"49949";"";"180";"64";"0";"43";"2100";"75";"18";"";"1";"6";"1";"0";"0";"0";"";"RNC04KY";"45147";"";"";"";"";""
"216";"2021-11-04 02:26:30";"2021-11-27 02:32:42";"Россия, Новосибирская обл., Новосибирск г., Танкистов ул., д. 21/2";"0";"0";"0";"54.98316";"82.82723";"0";"";"";"";"15401";"48166";"";"135";"66";"0";"41";"900";"41";"16";"";"1";"9";"0";"0";"6";"0";"";"BSC7NSK";"27_FB_8";"";"";"";"";""
"216";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Новосибирская обл., Искитимский р-н., Евсино д., АМС ЗАО РЭС";"0";"0";"2";"54.5121";"83.333";"0";"";"";"";"41128";"5768";"";"100";"63";"0";"43";"2100";"55";"18";"";"1";"7";"1";"0";"0";"0";"";"RNC6NSK";"43416";"";"";"";"";""
"216";"2021-03-19 02:20:36";"2021-11-04 02:26:29";"Россия, Новосибирская обл., Болотнинский р-н., Болотное г., УРРС № 08668, СФ ОАО ""Ростелеком"" (ТЦМС-8)";"0";"0";"0";"55.6414";"84.2975";"0";"";"";"";"41128";"44576";"";"140";"65";"0";"45";"900";"100";"17";"";"1";"8";"0";"0";"51";"0";"";"BSC6NSK";"42_FB_8";"";"";"";"";""
"216";"2021-11-04 02:26:30";"2021-11-27 02:32:42";"Россия, Новосибирская обл., Болотнинский р-н., Болотное г., УРРС № 08668, СФ ОАО ""Ростелеком"" (ТЦМС-8)";"0";"0";"0";"55.6414";"84.2975";"0";"";"";"";"41128";"44576";"";"140";"65";"0";"45";"900";"100";"17";"";"1";"8";"0";"0";"6";"0";"";"BSC6NSK";"31_FB_8";"";"";"";"";""
"202";"2020-11-22 02:28:34";"2021-11-27 02:32:42";"Россия, Алтайский край., Барнаул г., Павловский тракт., д. 83А";"0";"0";"0";"53.34028";"83.71461";"0";"";"";"";"41134";"46817";"";"330";"65";"0";"42";"900";"10";"17";"";"1";"9";"0";"0";"52";"0";"";"BSC8BAR";"59_FB_8";"";"";"";"";""
"211";"2021-11-27 02:32:43";"2021-11-29 02:25:27";"Россия, Красноярский край., Емельяновский р-н., Памяти 13 Борцов рп.";"0";"0";"0";"56.21911";"92.29612";"0";"";"";"";"44136";"31555";"";"110";"67";"2";"43";"900";"80";"16";"";"1";"9";"0";"0";"75";"0";"";"NO NAME";"31_FB_8";"";"";"";"";""
"211";"2021-11-29 02:25:28";"2021-12-17 02:25:39";"Россия, Красноярский край., Емельяновский р-н., Памяти 13 Борцов рп.";"0";"0";"0";"56.21911";"92.29612";"0";"";"";"";"44136";"31555";"";"110";"67";"2";"43";"900";"80";"16";"";"1";"9";"0";"0";"75";"0";"";"BSC08KY";"31_FB_8";"";"";"";"";""
"216";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Новосибирская обл., Искитимский р-н., Легостаево с., АМС ЗАО Кемеровская мобильная связь";"0";"0";"2";"54.6278";"83.81";"0";"";"";"";"41128";"38918";"";"205";"66";"2";"43";"2100";"61";"18";"";"1";"6";"1";"0";"0";"0";"";"RNC6NSK";"45403";"";"";"";"";""
"216";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Новосибирская обл., Новосибирск г., Менделеева ул., дом 1,  ";"0";"0";"2";"55.0731";"82.9603";"0";"";"";"";"41130";"4358";"";"230";"65";"0";"43";"2100";"37";"17";"";"1";"7";"1";"0";"0";"0";"";"RNC4NSK";"44463";"";"";"";"";""
"211";"2020-11-22 02:28:34";"2021-11-09 02:24:39";"Россия, Красноярский край., Канск г., Окружная ул., д. 4";"0";"0";"2";"56.18053";"95.72422";"0";"";"";"";"41136";"49864";"";"60";"63";"2";"43";"2100";"30";"17";"";"1";"9";"1";"44006";"0";"0";"";"RNC5KRA";"42128";"";"";"";"";""
"211";"2021-12-06 02:26:15";"2021-12-08 02:22:53";"Россия, Красноярский край., Канск г., Окружная ул., д. 4";"0";"0";"2";"56.18053";"95.72422";"0";"";"";"";"41136";"49864";"";"60";"63";"0";"43";"2100";"30";"17";"";"1";"9";"1";"0";"0";"0";"";"RNC05KY";"42128";"";"";"";"";""
"216";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Новосибирская обл., Коченевский р-н., Катково с., АМС ЗАО Кемеровская мобильная связь";"0";"0";"2";"55.1222";"82.5334";"0";"";"";"";"15402";"38168";"";"150";"64";"0";"43";"2100";"32";"18";"";"1";"7";"1";"0";"0";"0";"";"RNC6NSK";"41058";"";"";"";"";""
"216";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Новосибирская обл., Новосибирск г., Чукотская ул., д. 2А, корп. 1";"0";"0";"2";"54.9608";"82.8832";"0";"";"";"";"41125";"28444";"";"0";"63";"0";"43";"2100";"15";"18";"";"1";"7";"1";"0";"0";"0";"";"RNC4NSK";"41083";"";"";"";"";""
"211";"2020-11-22 02:28:34";"2021-11-09 02:24:39";"Россия, Красноярский край., Рыбинский р-н., Большие Ключи с., Башня ОАО ""Вымпелком""";"0";"0";"2";"55.9588";"95.195";"0";"";"";"";"41136";"59034";"";"0";"64";"0";"43";"2100";"70";"18";"";"1";"6";"1";"44006";"0";"0";"";"RNC5KRA";"45142";"";"";"";"";""
"211";"2021-12-06 02:26:15";"2021-12-08 02:22:53";"Россия, Красноярский край., Рыбинский р-н., Большие Ключи с., Башня ОАО ""Вымпелком""";"0";"0";"2";"55.9588";"95.195";"0";"";"";"";"41136";"59034";"";"0";"64";"0";"43";"2100";"70";"18";"";"1";"6";"1";"0";"0";"0";"";"RNC05KY";"45142";"";"";"";"";""
"211";"2021-11-27 02:32:43";"2021-11-29 02:25:27";"Россия, Красноярский край., Шарыповский р-н., Дубинино с., АМС Мегафон";"0";"0";"0";"55.6077";"89.0845";"0";"";"";"";"44153";"21185";"";"40";"67";"2";"47";"900";"71";"16";"";"1";"9";"0";"0";"33";"0";"";"NO NAME";"23_FB_8";"";"";"";"";""
"211";"2021-11-27 02:32:43";"2021-11-29 02:25:27";"Россия, Красноярский край., Шарыпово г., Норильская ул., д. 23Д";"0";"0";"0";"55.5404";"89.1526";"0";"";"";"";"44153";"21195";"";"60";"67";"2";"43";"900";"30";"16";"";"1";"9";"0";"0";"64";"0";"";"NO NAME";"36_FB_8";"";"";"";"";""
"211";"2021-11-29 02:25:28";"2021-12-17 02:25:39";"Россия, Красноярский край., Шарыпово г., Норильская ул., д. 23Д";"0";"0";"0";"55.5404";"89.1526";"0";"";"";"";"44153";"21195";"";"60";"67";"2";"43";"900";"30";"16";"";"1";"9";"0";"0";"64";"0";"";"BSC08KY";"36_FB_8";"";"";"";"";""
"211";"2021-11-27 02:32:43";"2021-11-29 02:25:27";"Россия, Красноярский край., Красноярск г., Республики ул., дом 51,  ";"0";"0";"0";"56.0155";"92.8395";"0";"";"";"";"44010";"41622";"";"210";"64";"6";"43";"1800";"45";"17";"";"1";"7";"0";"0";"4";"0";"";"NO NAME";"610_FB_3";"";"";"";"";""
"211";"2021-11-29 02:25:28";"2021-12-23 02:24:12";"Россия, Красноярский край., Красноярск г., Республики ул., дом 51,  ";"0";"0";"0";"56.0155";"92.8395";"0";"";"";"";"44010";"41622";"";"210";"64";"6";"43";"1800";"45";"17";"";"1";"7";"0";"0";"4";"0";"";"BSC07KY";"610_FB_3";"";"";"";"";""
"211";"2021-11-27 02:32:43";"2021-11-29 02:25:27";"Россия, Красноярский край., Красноярск г., Республики ул., дом 51,  ";"0";"0";"0";"56.0155";"92.8395";"0";"";"";"";"44010";"41625";"";"90";"59";"7";"43";"900";"45";"17";"";"1";"10";"0";"0";"70";"0";"";"NO NAME";"30_FB_8";"";"";"";"";""
"211";"2021-11-29 02:25:28";"2021-12-20 02:24:04";"Россия, Красноярский край., Красноярск г., Республики ул., дом 51,  ";"0";"0";"0";"56.0155";"92.8395";"0";"";"";"";"44010";"41625";"";"90";"59";"7";"43";"900";"45";"17";"";"1";"10";"0";"0";"70";"0";"";"BSC07KY";"30_FB_8";"";"";"";"";""
"216";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Новосибирская обл., Карасукский р-н., Карасук г., ОАО ""Карасукский комбинат хлебопродуктов""";"0";"0";"2";"53.7273";"78.0435";"0";"";"";"";"41141";"4261";"";"0";"63";"2";"43";"2100";"41";"18";"";"1";"6";"1";"0";"0";"0";"";"RNC6NSK";"46406";"";"";"";"";""
"216";"2021-11-04 02:26:30";"2021-11-27 02:32:42";"Россия, Новосибирская обл., Тогучинский р-н., платф Паровозный нп., АМС ОАО Мегафон";"0";"0";"0";"55.0914";"83.5189";"0";"";"";"";"41128";"10467";"";"240";"59";"0";"41";"900";"45";"17";"";"1";"10";"0";"0";"34";"0";"";"BSC6NSK";"37_FB_8";"";"";"";"";""
"216";"2021-11-04 02:26:30";"2021-11-27 02:32:42";"Россия, Новосибирская обл., Новосибирский р-н., Ремесленный п., АМС ОАО Мегафон";"0";"0";"0";"54.9856";"83.1931";"0";"";"";"";"41142";"10495";"";"0";"59";"0";"41";"900";"51";"17";"";"1";"10";"0";"0";"25";"0";"";"BSC6NSK";"44_FB_8";"";"";"";"";""
