"Оператор (филиал)";"Время начала действия базовой станции";"Время конца действия базовой станции";"Адрес расположения (неструктурированный)";"Идентификаторы сектора";"Параметры антенной системы";"Тип сети";"Координаты - широта";"Координаты - долгота";"Координаты - тип проекции";"Тип местности";"Ид.БС";"Ид.сектора";"LAC";"CELL (сектор)";"Телеф. ид. соты";"Азимут, гр.";"Ширина растра, гр.";"Угол наклона";"Мощность, Вт";"Частота излучения";"Высота подвеса, м";"Коэффициент усиления(Дб)";"Поляризация";"Тип расположения БС";"Ширина диаграммы по вертикали (в градусах)";"Поколение";"Номер контроллера БС";"Код БС (BCC + NCC)";"Тип БС соты";"Класс излучения";"Наименование БС";"Десятичный номер канала";"Нижняя частота";"Верхняя частота";"Уровень боковых лепестков";"CELL (WiFi/WiMax)";"MAC-адреса сектора"
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"107078, Россия, г Город Москва, пр-кт Академика Сахарова, ДОМ 10";"0";"2";"2";"55.7687";"37.64196";"1";"";"";"";"7722";"52034";"";"0";"0";"0";"";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1938";"2128";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"115114, Россия, г Город Москва, наб Павелецкая, ДОМ 4";"0";"2";"2";"55.71321";"37.64671";"1";"";"";"";"7722";"51494";"";"0";"0";"0";"";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1938";"2128";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"115409, Россия, г Город Москва, ул Москворечье, ДОМ 47 к1";"0";"2";"2";"55.64409";"37.66696";"1";"";"";"";"7724";"1097";"";"0";"0";"0";"";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1938";"2128";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"153000, Россия, Ивановская обл, г Иваново, пр-кт Ленина, ДОМ 12А";"0";"2";"2";"56.99695";"40.97848";"1";"";"";"";"3749";"30065";"";"0";"0";"0";"8";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1938";"2128";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"190000, Россия, г Город Санкт-Петербург, линия 16-я В.О., ДОМ 31/33";"0";"2";"2";"59.93825";"30.26789";"1";"";"";"";"1005";"31231";"";"0";"0";"0";"8";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"190000, Россия, г Город Санкт-Петербург, линия 16-я В.О., ДОМ 31/33";"0";"2";"2";"59.93825";"30.26789";"1";"";"";"";"2949";"31284";"";"0";"0";"0";"8";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"190000, Россия, г Город Санкт-Петербург, линия 16-я В.О., ДОМ 31/33";"0";"2";"2";"59.93825";"30.26789";"1";"";"";"";"3949";"31566";"";"0";"0";"0";"8";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"190000, Россия, г Город Санкт-Петербург, линия 16-я В.О., ДОМ 31/33";"0";"2";"2";"59.93825";"30.26789";"1";"";"";"";"5349";"31229";"";"0";"0";"0";"8";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"190000, Россия, г Город Санкт-Петербург, линия 16-я В.О., ДОМ 31/33";"0";"2";"2";"59.93825";"30.26789";"1";"";"";"";"6949";"31236";"";"0";"0";"0";"8";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"190000, Россия, г Город Санкт-Петербург, линия 16-я В.О., ДОМ 31/33";"0";"2";"2";"59.93825";"30.26789";"1";"";"";"";"7816";"31005";"";"0";"0";"0";"8";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"190000, Россия, г Город Санкт-Петербург, линия 16-я В.О., ДОМ 31/33";"0";"2";"2";"59.93825";"30.26789";"1";"";"";"";"7816";"31228";"";"0";"0";"0";"8";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"190000, Россия, г Город Санкт-Петербург, линия 16-я В.О., ДОМ 31/33";"0";"2";"2";"59.93825";"30.26789";"1";"";"";"";"7816";"31230";"";"0";"0";"0";"8";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"190000, Россия, г Город Санкт-Петербург, линия 16-я В.О., ДОМ 31/33";"0";"2";"2";"59.93825";"30.26789";"1";"";"";"";"7816";"31235";"";"0";"0";"0";"8";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"190000, Россия, г Город Санкт-Петербург, линия 16-я В.О., ДОМ 31/33";"0";"2";"2";"59.93825";"30.26789";"1";"";"";"";"7816";"31237";"";"0";"0";"0";"8";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"190000, Россия, г Город Санкт-Петербург, линия 16-я В.О., ДОМ 31/33";"0";"2";"2";"59.93825";"30.26789";"1";"";"";"";"7816";"31381";"";"0";"0";"0";"8";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"190000, Россия, г Город Санкт-Петербург, наб Дворцовая, Вблизи 8";"0";"2";"2";"59.94487";"30.32533";"1";"";"";"";"7816";"30998";"";"0";"0";"0";"5";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"190000, Россия, г Город Санкт-Петербург, наб Дворцовая, Вблизи 8";"0";"2";"2";"59.94487";"30.32533";"1";"";"";"";"7816";"31011";"";"0";"0";"0";"5";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"190000, Россия, г Город Санкт-Петербург, наб Обводного канала, В пределах 61";"0";"2";"2";"59.91511";"30.35647";"1";"";"";"";"7816";"31266";"";"0";"0";"0";"5";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"190000, Россия, г Город Санкт-Петербург, наб Реки Смоленки, В пределах .33";"0";"2";"2";"59.94734";"30.25592";"1";"";"";"";"7816";"30134";"";"0";"0";"0";"";"";"";"5";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"190000, Россия, г Город Санкт-Петербург, ул Политехническая, Вблизи 24 к.4";"0";"2";"2";"60.00625";"30.3793";"1";"";"";"";"7816";"31127";"";"0";"0";"0";"8";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"190000, Россия, г Город Санкт-Петербург, ул Политехническая, Вблизи 24 к.4";"0";"2";"2";"60.00625";"30.3793";"1";"";"";"";"7816";"31128";"";"0";"0";"0";"5";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"190000, Россия, г Санкт-Петербург, пр-кт Обуховской Обороны Санкт-Петербург Город           пр.Обуховской Обороны, 295Б";"0";"2";"2";"59.84533";"30.4824";"1";"";"";"";"7816";"30017";"";"0";"0";"0";"15";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"190000, Россия, г Санкт-Петербург, ул Долгоозёрная Санкт-Петербург Город           Долгоозерная улица, дом 14 к.2 лит. А";"0";"2";"2";"60.01679";"30.24617";"1";"";"";"";"7816";"30176";"";"0";"0";"0";"15";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"190000, Россия, г Санкт-Петербург, ул Долгоозёрная Санкт-Петербург Город           Долгоозерная улица, дом 14 к.2 лит. А";"0";"2";"2";"60.01679";"30.24617";"1";"";"";"";"7816";"31216";"";"0";"0";"0";"15";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"191015, Россия, г Город Санкт-Петербург, ул Таврическая, ДОМ 45";"0";"2";"2";"59.94969";"30.37892";"1";"";"";"";"7816";"31293";"";"0";"0";"0";"8";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"191015, Россия, г Санкт-Петербург, ул Кирочная, ДОМ 45";"0";"2";"2";"59.94275";"30.37897";"1";"";"";"";"7816";"30851";"";"0";"0";"0";"5";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"196158, Россия, г Санкт-Петербург, ул Звёздная, ДОМ 1";"0";"2";"2";"59.83135";"30.34553";"1";"";"";"";"7816";"31075";"";"0";"0";"0";"15";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"197110, Россия, г Город Санкт-Петербург, ул Резная, ДОМ 6";"0";"2";"2";"59.96556";"30.28139";"1";"";"";"";"7816";"30771";"";"0";"0";"0";"15";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"192007, Россия, г Город Санкт-Петербург, ул Расстанная, ДОМ 27";"0";"2";"2";"59.9041";"30.357";"1";"";"";"";"7816";"30634";"";"0";"0";"0";"5";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"197183, Россия, г Город Санкт-Петербург, ул Полевая Сабировская, ДОМ 43";"0";"2";"2";"59.99194";"30.2775";"1";"";"";"";"7816";"30378";"";"0";"0";"0";"5";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"191024, Россия, г Город Санкт-Петербург, пр-кт Невский, ДОМ 154";"0";"2";"2";"59.9278";"30.3743";"1";"";"";"";"7816";"31478";"";"0";"0";"0";"5";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"191024, Россия, г Город Санкт-Петербург, ул Харьковская, ДОМ 8а";"0";"2";"2";"59.9261";"30.3708";"1";"";"";"";"7816";"31352";"";"0";"0";"0";"15";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"191024, Россия, г Город Санкт-Петербург, ул Харьковская, ДОМ 8а";"0";"2";"2";"59.9261";"30.3708";"1";"";"";"";"7816";"31362";"";"0";"0";"0";"15";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"191025, Россия, г Город Санкт-Петербург, пр-кт Невский, ДОМ 41";"0";"2";"2";"59.9328";"30.3447";"1";"";"";"";"7816";"31129";"";"0";"0";"0";"8";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"193231, Россия, г Город Санкт-Петербург, пр-кт Российский, ДОМ 14";"0";"2";"2";"59.92944";"30.4725";"1";"";"";"";"7816";"30145";"";"0";"0";"0";"8";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"194354, Россия, г Город Санкт-Петербург, пр-кт Северный, ДОМ 4 к1";"0";"2";"2";"60.03103";"30.32368";"1";"";"";"";"7816";"31083";"";"0";"0";"0";"5";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"195427, Россия, г Город Санкт-Петербург, ул Академика Байкова, ДОМ 8";"0";"2";"2";"60.02724";"30.37947";"1";"";"";"";"7816";"31140";"";"0";"0";"0";"8";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"195427, Россия, г Город Санкт-Петербург, ул Академика Байкова, ДОМ 8";"0";"2";"2";"60.02724";"30.37947";"1";"";"";"";"7816";"31151";"";"0";"0";"0";"8";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"195427, Россия, г Город Санкт-Петербург, ул Академика Байкова, ДОМ 8";"0";"2";"2";"60.02724";"30.37947";"1";"";"";"";"7816";"31215";"";"0";"0";"0";"8";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"197374, Россия, г Город Санкт-Петербург, ул Савушкина, ДОМ 126";"0";"2";"2";"59.98664";"30.20339";"1";"";"";"";"7816";"30082";"";"0";"0";"0";"8";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"197374, Россия, г Город Санкт-Петербург, ул Савушкина, ДОМ 126";"0";"2";"2";"59.98664";"30.20339";"1";"";"";"";"7816";"30880";"";"0";"0";"0";"8";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"197374, Россия, г Город Санкт-Петербург, ул Савушкина, ДОМ 126";"0";"2";"2";"59.98664";"30.20339";"1";"";"";"";"7816";"30965";"";"0";"0";"0";"5";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"197374, Россия, г Город Санкт-Петербург, ул Савушкина, ДОМ 126";"0";"2";"2";"59.98664";"30.20339";"1";"";"";"";"7816";"31097";"";"0";"0";"0";"15";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"198095, Россия, г Город Санкт-Петербург, ул Маршала Говорова, ДОМ 52";"0";"2";"2";"59.90131";"30.28749";"1";"";"";"";"7816";"30792";"";"0";"0";"0";"15";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"198095, Россия, г Город Санкт-Петербург, ул Маршала Говорова, ДОМ 52";"0";"2";"2";"59.90131";"30.28749";"1";"";"";"";"7816";"30872";"";"0";"0";"0";"15";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"198095, Россия, г Город Санкт-Петербург, ул Метростроевцев, ДОМ 1";"0";"2";"2";"59.9";"30.28361";"1";"";"";"";"7816";"30662";"";"0";"0";"0";"8";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"190005, Россия, г Город Санкт-Петербург, пер Угловой, ДОМ 3";"0";"2";"2";"59.90977";"30.31732";"1";"";"";"";"7816";"30869";"";"0";"0";"0";"15";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"191025, Россия, г Город Санкт-Петербург, ул Восстания, ДОМ 6а";"0";"2";"2";"59.93343";"30.35889";"1";"";"";"";"7816";"30970";"";"0";"0";"0";"8";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"192019, Россия, г Город Санкт-Петербург, ул Седова, ДОМ 12";"0";"2";"2";"59.90292";"30.39846";"1";"";"";"";"7816";"31166";"";"0";"0";"0";"15";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"192019, Россия, г Город Санкт-Петербург, ул Седова, ДОМ 12";"0";"2";"2";"59.90292";"30.39846";"1";"";"";"";"7816";"31220";"";"0";"0";"0";"15";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"194354, Россия, г Город Санкт-Петербург, ул Сикейроса, ДОМ 1";"0";"2";"2";"60.0339";"30.3219";"1";"";"";"";"7816";"30025";"";"0";"0";"0";"5";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"195196, Россия, г Город Санкт-Петербург, ул Таллинская, ДОМ 6в";"0";"2";"2";"59.92299";"30.40767";"1";"";"";"";"7816";"30736";"";"0";"0";"0";"8";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"198096, Россия, г Город Санкт-Петербург, дор На Турухтанные острова, ДОМ 12";"0";"2";"2";"59.87498";"30.21808";"1";"";"";"";"7816";"31545";"";"0";"0";"0";"5";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"198328, Россия, г Санкт-Петербург, пр-кт Ленинский, ДОМ 55 к2";"0";"2";"2";"59.8607";"30.17813";"1";"";"";"";"7816";"30097";"";"0";"0";"0";"8";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"190013, Россия, г Город Санкт-Петербург, пер Подъездной, ДОМ 1";"0";"2";"2";"59.92031";"30.33031";"1";"";"";"";"7816";"30752";"";"0";"0";"0";"8";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"191028, Россия, г Город Санкт-Петербург, ул Чайковского, ДОМ 27";"0";"2";"2";"59.94617";"30.35077";"1";"";"";"";"7816";"31053";"";"0";"0";"0";"5";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"191028, Россия, г Санкт-Петербург, ул Кирочная, ДОМ 3";"0";"2";"2";"59.94384";"30.35097";"1";"";"";"";"7816";"31225";"";"0";"0";"0";"8";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"191036, Россия, г Город Санкт-Петербург, пр-кт Невский, ДОМ 107";"0";"2";"2";"59.9292";"30.369";"1";"";"";"";"7816";"31529";"";"0";"0";"0";"5";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"192029, Россия, г Город Санкт-Петербург, наб Перевозная, ДОМ 1";"0";"2";"2";"59.92336";"30.27531";"1";"";"";"";"7816";"30625";"";"0";"0";"0";"5";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"196240, Россия, г Город Санкт-Петербург, ул Варшавская, ДОМ 69 к3";"0";"2";"2";"59.84545";"30.31107";"1";"";"";"";"7816";"30777";"";"0";"0";"0";"8";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"196240, Россия, г Город Санкт-Петербург, ул Предпортовая, ДОМ 8";"0";"2";"2";"59.8356";"30.30775";"1";"";"";"";"7816";"31242";"";"0";"0";"0";"5";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"197022, Россия, г Город Санкт-Петербург, наб Реки Карповки, ДОМ 10";"0";"2";"2";"59.9677";"30.3125";"1";"";"";"";"7816";"31093";"";"0";"0";"0";"5";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"197198, Россия, г Город Санкт-Петербург, пр-кт Добролюбова, ДОМ 2";"0";"2";"2";"59.94926";"30.30662";"1";"";"";"";"7816";"31449";"";"0";"0";"0";"8";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"197375, Россия, г Город Санкт-Петербург, ул Афонская, ДОМ 25";"0";"2";"2";"60.02555";"30.30083";"1";"";"";"";"7816";"30564";"";"0";"0";"0";"5";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"199178, Россия, г Город Санкт-Петербург, пр-кт Малый В.О., ДОМ 54";"0";"2";"2";"59.94154";"30.25787";"1";"";"";"";"7816";"31358";"";"0";"0";"0";"8";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"195213, Россия, г Город Санкт-Петербург, ул Латышских Стрелков, ДОМ 25";"0";"2";"2";"59.93117";"30.4528";"1";"";"";"";"7816";"31325";"";"0";"0";"0";"5";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"195213, Россия, г Город Санкт-Петербург, ул Латышских Стрелков, ДОМ 25";"0";"2";"2";"59.93117";"30.4528";"1";"";"";"";"7816";"31326";"";"0";"0";"0";"15";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"195220, Россия, г Город Санкт-Петербург, дор Кушелевская, ДОМ 12";"0";"2";"2";"59.98939";"30.37058";"1";"";"";"";"7816";"31316";"";"0";"0";"0";"8";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"197022, Россия, г Город Санкт-Петербург, ул Профессора Попова, ДОМ 5";"0";"2";"2";"59.9725";"30.323";"1";"";"";"";"7816";"30223";"";"0";"0";"0";"15";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"197022, Россия, г Город Санкт-Петербург, ул Профессора Попова, ДОМ 5";"0";"2";"2";"59.9725";"30.323";"1";"";"";"";"7816";"30226";"";"0";"0";"0";"5";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"191040, Россия, г Город Санкт-Петербург, ул Коломенская, ДОМ 5";"0";"2";"2";"59.926";"30.35464";"1";"";"";"";"7816";"30106";"";"0";"0";"0";"8";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"191040, Россия, г Город Санкт-Петербург, ул Пушкинская, ДОМ 18";"0";"2";"2";"59.92794";"30.35746";"1";"";"";"";"7816";"30973";"";"0";"0";"0";"5";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"191119, Россия, г Город Санкт-Петербург, пер Павлоградский, ДОМ 1";"0";"2";"2";"59.91682";"30.3538";"1";"";"";"";"7816";"30095";"";"0";"0";"0";"8";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"192102, Россия, г Город Санкт-Петербург, ул Бухарестская, ДОМ 22";"0";"2";"2";"59.8879";"30.3646";"1";"";"";"";"7816";"31555";"";"0";"0";"0";"5";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"196602, Россия, г Город Санкт-Петербург, г Пушкин, ул Архитектора Данини, ДОМ 9";"0";"2";"2";"59.69528";"30.41972";"1";"";"";"";"7816";"30131";"";"0";"0";"0";"15";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"196602, Россия, г Город Санкт-Петербург, г Пушкин, ул Архитектора Данини, ДОМ 9";"0";"2";"2";"59.69528";"30.41972";"1";"";"";"";"7816";"30173";"";"0";"0";"0";"15";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"196602, Россия, г Город Санкт-Петербург, г Пушкин, ул Кедринская, ДОМ 8";"0";"2";"2";"59.69861";"30.41833";"1";"";"";"";"7816";"30281";"";"0";"0";"0";"8";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"197227, Россия, г Город Санкт-Петербург, пр-кт Испытателей, ДОМ 22";"0";"2";"2";"60.00536";"30.27429";"1";"";"";"";"7816";"31527";"";"0";"0";"0";"15";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"197701, Россия, г Город Санкт-Петербург, г Сестрорецк, ул Граничная, ДОМ 12а";"0";"2";"2";"60.08187";"29.97911";"1";"";"";"";"7816";"31039";"";"0";"0";"0";"5";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"197701, Россия, г Город Санкт-Петербург, г Сестрорецк, ул Граничная, ДОМ 12а";"0";"2";"2";"60.08187";"29.97911";"1";"";"";"";"7816";"31040";"";"0";"0";"0";"5";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"198188, Россия, г Город Санкт-Петербург, ул Зайцева, ДОМ 41";"0";"2";"2";"59.8801";"30.27524";"1";"";"";"";"7816";"30079";"";"0";"0";"0";"8";"";"";"5";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"192102, Россия, г Город Санкт-Петербург, ул Салова, ДОМ 46";"0";"2";"2";"59.89167";"30.38583";"1";"";"";"";"7816";"30403";"";"0";"0";"0";"5";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
"61";"2018-02-26 00:00:00";"2049-12-31 23:59:59";"195248, Россия, г Город Санкт-Петербург, пр-кт Ириновский, ДОМ 1";"0";"2";"2";"59.95172";"30.44831";"1";"";"";"";"7816";"30118";"";"0";"0";"0";"8";"";"";"5";"";"";"";"";"";"";"";"";"";"";"1942";"2132";"";"";""
